"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-04-29","98.9","-1.6806","5.7401","Jordan Hicks",624428,663855,"null","blocked_ball",,,,,14,"null","R","L","R","PIT","STL","B","null","null",0,2,2018,"-0.8490","1.3229","1.2222","0.4379",592567,474568,592468,2,6,"Bot","null","null",,,425877,,"180429_192439","9.8795","-143.2732","-12.0125","-14.0821","34.9915","-11.2804","3.0804","1.4247","null","null","null","98.4700","2388","6.4240",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.0748","null","null","null","null","null","null","null",46,"3","4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard"
"SL","2018-04-29","80.6","-1.6809","5.5810","Jordan Hicks",624428,663855,"null","foul",,,,,8,"null","R","L","R","PIT","STL","S","null","null",0,1,2018,"1.0825","-0.1817","-0.2208","1.8779",592567,474568,592468,2,6,"Bot","null","null",,,425877,,"180429_192414","1.2329","-117.1960","-1.1500","9.3539","24.1644","-33.8334","3.2023","1.3028","5","77.7","-23","79.0550","2405","5.4590",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"55.0405","null","null","null","null","null","null","null",46,"2","Slider",3,0,3,0,0,3,3,0,"Standard","Standard"
"SL","2018-04-29","81.3","-1.8845","5.4886","Jordan Hicks",624428,663855,"null","called_strike",,,,,11,"null","R","L","R","PIT","STL","S","null","null",0,0,2018,"0.8593","-0.2902","-0.9705","2.8623",592567,474568,592468,2,6,"Bot","null","null",,,425877,,"180429_192359","0.4437","-118.2723","1.2600","7.7405","23.3080","-35.3300","3.1005","1.4596","null","null","null","80.1160","2276","5.5620",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.9367","null","null","null","null","null","null","null",46,"1","Slider",3,0,3,0,0,3,3,0,"Standard","Standard"
"SI","2018-04-29","95.7","-1.6985","5.6609","Jordan Hicks",592468,663855,"walk","ball",,,,,11,"Nick Kingham walks.   Colin Moran to 3rd.    Jordy Mercer to 2nd.  ","R","R","R","PIT","STL","B","null","null",3,2,2018,"-1.1724","0.9319","-1.1865","2.7561","null",592567,474568,2,6,"Bot","null","null",,,425877,,"180429_192313","3.9445","-139.0900","-4.0300","-15.9091","34.8343","-19.5621","3.4652","1.7242","null","null","null","94.7040","2011","6.0410",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.4582","null","null","0.70",1,0,0,"null",45,"7","Sinker",3,0,3,0,0,3,3,0,"Standard","Standard"
"SI","2018-04-29","96.8","-1.6317","5.6869","Jordan Hicks",592468,663855,"null","ball",,,,,3,"null","R","R","R","PIT","STL","B","null","null",2,2,2018,"-1.1582","0.5131","0.7902","3.3473","null",592567,474568,2,6,"Bot","null","null",,,425877,,"180429_192256","9.0219","-140.5946","-1.8255","-17.2490","31.6146","-25.2480","3.4270","1.7035","null","null","null","96.2780","2009","6.0750",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.4236","null","null","null","null","null","null","null",45,"6","Sinker",3,0,3,0,0,3,3,0,"Standard","Standard"
"SI","2018-04-29","96.8","-1.7201","5.6290","Jordan Hicks",592468,663855,"null","foul",,,,,9,"null","R","R","R","PIT","STL","S","null","null",2,2,2018,"-1.5330","0.5932","0.3168","2.0635","null",592567,474568,2,6,"Bot","null","null",,,425877,,"180429_192229","8.9272","-140.6846","-5.3232","-22.3542","30.5824","-23.3236","3.7960","1.5151","null","null","null","96.9500","2097","6.3490",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.1504","null","null","null","null","null","null","null",45,"5","Sinker",3,0,3,0,0,3,3,0,"Strategic","Standard"
"SI","2018-04-29","96.0","-1.7265","5.5701","Jordan Hicks",592468,663855,"null","swinging_strike",,,,,9,"null","R","R","R","PIT","STL","S","null","null",2,1,2018,"-0.8921","0.9272","0.7163","1.6136","null",592567,474568,2,6,"Bot","null","null",,,425877,,"180429_192211","8.4554","-139.5482","-6.9820","-13.4236","28.6703","-18.7947","3.7930","1.5119","null","null","null","96.1660","2104","6.2470",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.2516","null","null","null","null","null","null","null",45,"4","Sinker",3,0,3,0,0,3,3,0,"Strategic","Standard"
"SI","2018-04-29","95.6","-1.5968","5.5662","Jordan Hicks",592468,663855,"null","called_strike",,,,,14,"null","R","R","R","PIT","STL","S","null","null",2,0,2018,"-1.4639","0.7154","0.9317","1.6225","null",592567,474568,2,6,"Bot","null","null",,,425877,,"180429_192155","9.9295","-138.7057","-6.3243","-21.0964","31.4775","-21.7507","3.5000","1.6719","null","null","null","95.2960","2076","6.3080",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.1912","null","null","null","null","null","null","null",45,"3","Sinker",3,0,3,0,0,3,3,0,"Standard","Standard"
"SI","2018-04-29","96.3","-1.6631","5.6396","Jordan Hicks",592468,663855,"null","ball",,,,,14,"null","R","R","R","PIT","STL","B","null","null",1,0,2018,"-1.4605","0.6403","1.4798","2.4029","null",592567,474568,2,6,"Bot","null","null",,,425877,,"180429_192135","11.6338","-139.7118","-4.4055","-21.7772","32.5043","-23.0101","3.5000","1.7590","null","null","null","95.9790","2131","6.3440",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.1554","null","null","null","null","null","null","null",45,"2","Sinker",3,0,3,0,0,3,3,0,"Standard","Standard"
"SI","2018-04-29","95.8","-1.6294","5.5833","Jordan Hicks",592468,663855,"null","ball",,,,,14,"null","R","R","R","PIT","STL","B","null","null",0,0,2018,"-1.2138","0.8088","1.0622","1.0145","null",592567,474568,2,6,"Bot","null","null",,,425877,,"180429_192114","9.7622","-138.8922","-8.1378","-17.8451","33.2275","-20.1336","3.6741","1.8287","null","null","null","94.9160","2023","6.1330",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.3657","null","null","null","null","null","null","null",45,"1","Sinker",3,0,3,0,0,3,3,0,"Standard","Standard"
"SI","2018-04-29","96.9","-1.6740","5.6650","Jordan Hicks",474568,663855,"fielders_choice_out","hit_into_play",,,,,6,"Jordy Mercer reaches on a fielder's choice out, third baseman Jedd Gyorko to catcher Yadier Molina.   Elias Diaz out at home.    Colin Moran to 2nd.  ","R","R","R","PIT","STL","X",5,"ground_ball",0,2,2018,"-1.3641","0.5817","0.3043","2.1808",553869,"null",592567,1,6,"Bot","105.63","163.25",,,425877,,"180429_192020","8.4000","-140.8500","-5.0812","-20.0611","31.8470","-23.4928","3.3834","1.5241","4","88.5","-27","96.9320","2137","6.3570",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.1418","0.076","0.082","0.00",1,0,0,2,44,"3","Sinker",3,0,3,0,0,3,3,0,"Strategic","Standard"
"SI","2018-04-29","95.4","-1.7398","5.5971","Jordan Hicks",474568,663855,"null","foul",,,,,8,"null","R","R","R","PIT","STL","S","null","null",0,1,2018,"-1.5707","0.6694","-0.0945","1.9100",553869,"null",592567,1,6,"Bot","null","null",,,425877,,"180429_191935","7.8174","-138.6285","-5.5414","-21.9000","30.4147","-22.5737","3.3834","1.5241","3","80.6","-35","95.2220","2130","6.2210",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.2783","null","null","null","null","null","null","null",44,"2","Sinker",3,0,3,0,0,3,3,0,"Strategic","Standard"
"SL","2018-04-29","80.5","-1.8262","5.5643","Jordan Hicks",474568,663855,"null","called_strike",,,,,9,"null","R","R","R","PIT","STL","S","null","null",0,0,2018,"1.1960","-0.2193","0.7335","2.0444",553869,"null",592567,1,6,"Bot","null","null",,,425877,,"180429_191913","3.4329","-117.1624","-0.7445","10.0742","21.8516","-34.2531","3.4778","1.7781","null","null","null","79.4620","2353","5.5280",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.9715","null","null","null","null","null","null","null",44,"1","Slider",3,0,3,0,0,3,3,0,"Strategic","Standard"
"SI","2018-04-29","94.6","-1.8488","5.5239","Jordan Hicks",592567,663855,"single","hit_into_play_score",,,,,5,"Colin Moran singles on a line drive to center fielder Tommy Pham.   Corey Dickerson scores.    Elias Diaz to 3rd.  ","R","L","R","PIT","STL","X",8,"line_drive",0,0,2018,"-1.4501","0.4794","-0.0050","2.2360",572816,"null",553869,1,6,"Bot","138.07","92.27",,,425877,,"180429_191823","7.9587","-137.3802","-3.8567","-19.9766","33.2573","-25.5230","3.4337","1.4940","226","91.0","13","93.6690","2046","6.0630",529827,663855,425877,572761,594824,576397,657557,542303,502054,664056,"54.4358","0.953","0.882","0.90",1,1,0,4,43,"1","Sinker",2,0,2,0,0,2,2,0,"Standard","Standard"
"SL","2018-04-27","85.7","-1.6782","5.6675","Jordan Hicks",516782,663855,"single","hit_into_play_score",,,,,14,"Starling Marte singles on a line drive to center fielder Tommy Pham.   David Freese scores.  ","R","R","R","PIT","STL","X",8,"line_drive",2,2,2018,"1.4347","-0.1183","1.1251","1.9087",501896,"null","null",2,11,"Bot","129.60","100.97",,,425877,,"null","3.7374","-124.7043","-2.3269","13.9506","26.7143","-33.1354","3.5061","1.5363","240","88.8","14","85.1410","2513","6.0750",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.4239","0.950","0.901","0.90",1,1,0,4,92,"5","Slider",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","98.6","-1.8819","5.6863","Jordan Hicks",516782,663855,"null","called_strike",,,,,1,"null","R","R","R","PIT","STL","S","null","null",2,1,2018,"-1.2304","0.5186","-0.8152","2.9647",501896,"null","null",2,11,"Bot","null","null",,,425877,,"null","5.7680","-143.4992","-3.1725","-18.3392","32.4020","-24.4849","3.5622","1.6446","null","null","null","98.8560","2179","6.3700",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.1295","null","null","null","null","null","null","null",92,"4","Sinker",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","97.6","-1.8749","5.5894","Jordan Hicks",516782,663855,"null","ball",,,,,14,"null","R","R","R","PIT","STL","B","null","null",1,1,2018,"-1.1577","0.6964","0.9654","1.9492",501896,"null","null",2,11,"Bot","null","null",,,425877,,"null","10.2688","-141.6846","-5.8642","-17.8538","31.1630","-21.7128","3.5648","1.6061","null","null","null","97.5040","2153","6.2830",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.2164","null","null","null","null","null","null","null",92,"3","Sinker",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","97.9","-1.9341","5.6393","Jordan Hicks",516782,663855,"null","swinging_strike",,,,,13,"null","R","R","R","PIT","STL","S","null","null",1,0,2018,"-1.4604","0.1879","-1.1469","2.0144",501896,"null","null",2,11,"Bot","null","null",,,425877,,"null","5.5140","-142.3934","-4.7096","-21.1645","34.0884","-28.7135","3.2775","1.2874","null","null","null","97.9120","2210","6.4170",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.0817","null","null","null","null","null","null","null",92,"2","Sinker",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","98.4","-1.8558","5.7324","Jordan Hicks",516782,663855,"null","ball",,,,,14,"null","R","R","R","PIT","STL","B","null","null",0,0,2018,"-1.2793","0.1363","1.1190","1.9048",501896,"null","null",2,11,"Bot","null","null",,,425877,,"null","11.0397","-142.8356","-5.2089","-20.0910","32.9944","-29.3136","3.5855","1.6680","null","null","null","98.3670","2110","6.4130",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.0865","null","null","null","null","null","null","null",92,"1","Sinker",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","98.4","-1.8943","5.5300","Jordan Hicks",570256,663855,"field_out","hit_into_play",,,,,4,"Gregory Polanco grounds out, second baseman Kolten Wong to first baseman Jose Martinez.   David Freese to 3rd.  ","R","L","R","PIT","STL","X",4,"ground_ball",2,0,2018,"-0.9745","0.2417","-0.5906","2.2957","null",501896,"null",1,11,"Bot","150.19","150.03",,,425877,,"null","5.7737","-143.1766","-3.8688","-14.6653","32.7508","-28.1994","3.6498","1.5691","46","109.5","0","98.2900","2102","6.2100",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.2887","0.537","0.481","0.00",1,0,0,4,91,"3","Sinker",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","98.9","-1.6820","5.6171","Jordan Hicks",570256,663855,"null","ball",,,,,14,"null","R","L","R","PIT","STL","B","null","null",1,0,2018,"-1.1802","0.7602","1.0552","2.4637","null",501896,"null",1,11,"Bot","null","null",,,425877,,"null","10.2762","-143.6369","-4.9377","-18.8709","33.9016","-20.6213","3.8662","2.0217","null","null","null","99.1730","2109","6.5900",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"53.9092","null","null","null","null","null","null","null",91,"2","Sinker",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","97.8","-1.8047","5.6347","Jordan Hicks",570256,663855,"null","ball",,,,,12,"null","R","L","R","PIT","STL","B","null","null",0,0,2018,"-0.9695","1.1272","0.2514","4.8383","null","null",501896,1,11,"Bot","null","null",,,425877,,"null","7.7673","-142.2678","0.7458","-14.8952","31.8240","-17.2553","3.9487","2.0630","null","null","null","97.8630","2163","6.2860",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.2127","null","null","null","null","null","null","null",91,"1","Sinker",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","99.2","-1.6222","5.5751","Jordan Hicks",501896,663855,"walk","ball",,,,,11,"David Freese walks.  ","R","R","R","PIT","STL","B","null","null",3,1,2018,"-1.1354","0.4213","-0.8316","3.3896","null","null","null",1,11,"Bot","null","null",,,425877,,"null","4.8229","-144.5143","-1.5682","-17.0227","33.1119","-26.1195","3.4320","1.6685","null","null","null","99.4670","2088","6.3370",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.1619","null","null","0.70",1,0,0,"null",90,"5","Sinker",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","100.6","-1.6961","5.8131","Jordan Hicks",501896,663855,"null","ball",,,,,11,"null","R","R","R","PIT","STL","B","null","null",2,1,2018,"-1.1921","0.2958","-1.0546","3.7315","null","null","null",1,11,"Bot","null","null",,,425877,,"null","4.5843","-146.4997","-1.1636","-18.1727","32.8283","-27.8689","3.4113","1.7098","null","null","null","100.7490","2085","6.2130",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.2861","null","null","null","null","null","null","null",90,"4","Sinker",5,5,5,5,5,5,5,5,"Standard","Standard"
"SL","2018-04-27","82.4","-1.5729","5.5156","Jordan Hicks",501896,663855,"null","ball",,,,,14,"null","R","R","R","PIT","STL","B","null","null",1,1,2018,"1.2593","-0.5346","0.2745","0.6277","null","null","null",1,11,"Bot","null","null",,,425877,,"null","1.7720","-119.8773","-3.4608","11.4828","25.8941","-36.7272","3.3701","1.6272","null","null","null","81.4810","2480","5.9460",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.5529","null","null","null","null","null","null","null",90,"3","Slider",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","100.5","-1.6291","5.6864","Jordan Hicks",501896,663855,"null","called_strike",,,,,6,"null","R","R","R","PIT","STL","S","null","null",1,0,2018,"-1.0632","0.5219","0.4305","2.3136","null","null","null",1,11,"Bot","null","null",,,425877,,"null","8.2250","-146.0864","-5.2065","-17.1835","35.5185","-23.6761","3.2881","1.6378","null","null","null","100.3760","2386","6.3520",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.1467","null","null","null","null","null","null","null",90,"2","Sinker",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","100.4","-1.6156","5.9013","Jordan Hicks",501896,663855,"null","ball",,,,,12,"null","R","R","R","PIT","STL","B","null","null",0,0,2018,"-0.5489","0.3138","1.3782","3.2246","null","null","null",1,11,"Bot","null","null",,,425877,,"null","9.4950","-145.9364","-2.7880","-9.8797","32.4216","-27.3341","3.3082","1.6478","null","null","null","99.9360","2194","5.9680",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.5307","null","null","null","null","null","null","null",90,"1","Sinker",5,5,5,5,5,5,5,5,"Standard","Standard"
"SI","2018-04-27","99.9","-1.7165","5.7502","Jordan Hicks",621559,663855,"strikeout","swinging_strike",,,,,13,"Max Moroff strikes out swinging.  ","R","L","R","PIT","STL","S",2,"null",1,2,2018,"-1.1901","0.1119","-1.2262","1.2168","null","null","null",0,11,"Bot","null","null",,,425877,,"null","4.1649","-145.2305","-7.3422","-17.8319","35.7312","-29.0091","3.4345","1.2511","null","null","null","99.8160","2144","6.4100",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.0894","null","null","0.00",1,0,0,"null",89,"4","Sinker",5,5,5,5,5,5,5,5,"Strategic","Standard"
"SI","2018-04-27","100.6","-1.5510","5.7644","Jordan Hicks",621559,663855,"null","called_strike",,,,,1,"null","R","L","R","PIT","STL","S","null","null",1,1,2018,"-1.1094","0.3471","-0.6076","2.9676","null","null","null",0,11,"Bot","null","null",,,425877,,"null","5.1722","-146.3597","-3.1887","-16.9432","35.6937","-26.7329","3.2534","1.4747","null","null","null","99.8280","2153","5.9480",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.5513","null","null","null","null","null","null","null",89,"3","Sinker",5,5,5,5,5,5,5,5,"Strategic","Standard"
"SL","2018-04-27","81.6","-1.6779","5.5406","Jordan Hicks",621559,663855,"null","ball",,,,,14,"null","R","L","R","PIT","STL","B","null","null",0,1,2018,"1.3148","-0.3804","1.2411","-0.4598","null","null","null",0,11,"Bot","null","null",,,425877,,"null","4.0347","-118.5839","-6.0708","11.3647","25.5160","-34.6556","3.2020","1.4747","null","null","null","80.9850","2344","6.2290",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.2705","null","null","null","null","null","null","null",89,"2","Slider",5,5,5,5,5,5,5,5,"Strategic","Standard"
"SI","2018-04-27","100.8","-1.5852","5.7542","Jordan Hicks",621559,663855,"null","foul_tip",,,,,7,"null","R","L","R","PIT","STL","S","null","null",0,0,2018,"-1.1841","0.2400","-0.6157","1.6331","null","null","null",0,11,"Bot","null","null",,,425877,,"null","5.5023","-146.5854","-6.6913","-18.3504","34.0970","-27.3699","3.4345","1.2511","null","null","null","100.8660","1967","6.3250",529797,663855,425877,500874,543939,594824,657557,542303,502054,451594,"54.1744","null","null","null","null","null","null","null",89,"1","Sinker",5,5,5,5,5,5,5,5,"Strategic","Standard"
"SI","2018-04-24","98.2","-1.3695","5.9253","Jordan Hicks",408236,663855,"sac_fly","hit_into_play_score",,,,,4,"Adrian Gonzalez out on a sacrifice fly to left fielder Marcell Ozuna.   Todd Frazier scores.  ","R","L","R","STL","NYM","X",7,"line_drive",1,0,2018,"-0.9755","0.7822","-0.4712","2.6635",453943,"null",457803,0,8,"Top","45.31","89.54",,,425877,,"180425_025120","4.7630","-142.9640","-5.2042","-14.6480","35.3065","-20.2953","3.5459","1.6272","321","102.4","19","98.7270","2270","6.7190",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"53.7798","0.510","0.648","0.00",1,0,0,5,66,"2","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-24","99.7","-1.5989","5.9096","Jordan Hicks",408236,663855,"null","ball",,,,,11,"null","R","L","R","STL","NYM","B","null","null",0,0,2018,"-1.1850","0.9613","-1.4925","2.9655",453943,"null",457803,0,8,"Top","null","null",,,425877,,"180425_025056","3.1417","-145.1850","-5.0056","-17.6572","36.2089","-17.4467","3.7368","1.8283","null","null","null","100.2470","2340","6.6970",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"53.8010","null","null","null","null","null","null","null",66,"1","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-24","100.1","-1.4802","5.9494","Jordan Hicks",457803,663855,"single","hit_into_play_no_out",,,,,13,"Jay Bruce singles on a ground ball to right fielder Dexter Fowler.   Todd Frazier to 3rd.  ","R","L","R","STL","NYM","X",9,"ground_ball",3,2,2018,"-1.1443","1.1030","-0.0037","1.2951","null","null",453943,0,8,"Top","186.01","105.49",,,425877,,"180425_025002","6.8349","-145.4432","-10.1461","-17.9928","33.4187","-14.2097","3.4855","1.5266","5","76.8","-15","100.6600","2565","6.6320",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"53.8668","0.063","0.067","0.90",1,1,0,2,65,"6","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SL","2018-04-24","85.5","-1.6917","5.7485","Jordan Hicks",457803,663855,"null","blocked_ball",,,,,14,"null","R","L","R","STL","NYM","B","null","null",2,2,2018,"1.1267","0.1082","0.4959","0.3684","null","null",453943,0,8,"Top","null","null",,,425877,,"180425_024927","2.8920","-124.4294","-6.6441","11.1671","23.9463","-29.9766","3.4252","1.6774","null","null","null","85.6990","2542","6.3190",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.1798","null","null","null","null","null","null","null",65,"5","Slider",5,4,4,5,4,5,4,5,"Standard","Standard"
"SL","2018-04-24","83.4","-1.5575","5.7775","Jordan Hicks",457803,663855,"null","blocked_ball",,,,,14,"null","R","L","R","STL","NYM","B","null","null",1,2,2018,"1.3640","-0.1185","1.5570","0.6259","null","null",453943,0,8,"Top","null","null",,,425877,,"180425_024853","4.4842","-121.3690","-5.1214","12.4110","25.4450","-32.4964","3.4755","1.6272","null","null","null","83.0810","2483","6.2340",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.2649","null","null","null","null","null","null","null",65,"4","Slider",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-24","99.2","-1.5096","5.9897","Jordan Hicks",457803,663855,"null","swinging_strike",,,,,4,"null","R","L","R","STL","NYM","S","null","null",1,1,2018,"-0.9409","0.7591","-0.7130","2.8590","null","null",453943,0,8,"Top","null","null",,,425877,,"180425_024830","4.4012","-144.4569","-4.9409","-14.2382","34.2526","-20.5710","3.4855","1.5266","null","null","null","99.4780","2271","6.4430",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.0558","null","null","null","null","null","null","null",65,"3","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SL","2018-04-24","82.8","-1.6429","5.8638","Jordan Hicks",457803,663855,"null","blocked_ball",,,,,13,"null","R","L","R","STL","NYM","B","null","null",0,1,2018,"0.8271","-0.7976","-0.1560","0.3469","null","null",453943,0,8,"Top","null","null",,,425877,,"180425_024804","1.7873","-120.5229","-4.4897","7.5478","25.6841","-39.1134","3.4594","1.6758","null","null","null","82.2010","2448","6.0890",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.4098","null","null","null","null","null","null","null",65,"2","Slider",5,4,4,5,4,5,4,5,"Standard","Standard"
"SL","2018-04-24","84.3","-1.4611","5.9108","Jordan Hicks",457803,663855,"null","called_strike",,,,,5,"null","R","L","R","STL","NYM","S","null","null",0,0,2018,"0.8472","-0.0315","-0.1430","2.4793","null","null",453943,0,8,"Top","null","null",,,425877,,"180425_024738","1.3919","-122.6872","-1.5318","8.1896","24.4999","-32.4139","3.4504","1.4512","null","null","null","83.9620","2515","6.0790",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.4195","null","null","null","null","null","null","null",65,"1","Slider",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-24","100.3","-1.2013","5.9812","Jordan Hicks",453943,663855,"walk","ball",,,,,14,"Todd Frazier walks.  ","R","R","R","STL","NYM","B","null","null",3,0,2018,"-0.9146","1.0103","0.2002","1.2897","null","null","null",0,8,"Top","null","null",,,425877,,"180425_024705","6.0812","-145.7762","-10.0409","-14.5788","34.9392","-15.4799","3.2542","1.4864","null","null","null","100.6290","2208","6.5800",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"53.9189","null","null","0.70",1,0,0,"null",64,"4","Sinker",5,4,4,5,4,5,4,5,"Strategic","Standard"
"SI","2018-04-24","99.1","-1.3322","6.0023","Jordan Hicks",453943,663855,"null","ball",,,,,11,"null","R","R","R","STL","NYM","B","null","null",2,0,2018,"-1.0746","0.5198","-1.2900","5.4928","null","null","null",0,8,"Top","null","null",,,425877,,"180425_024642","2.6507","-144.3410","2.8259","-15.6933","34.4019","-25.7745","3.3296","1.4864","null","null","null","99.4530","2139","6.4870",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.0115","null","null","null","null","null","null","null",64,"3","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-24","98.2","-1.5986","5.8359","Jordan Hicks",453943,663855,"null","ball",,,,,14,"null","R","R","R","STL","NYM","B","null","null",1,0,2018,"-0.8654","0.4301","1.1247","1.9964","null","null","null",0,8,"Top","null","null",,,425877,,"180425_024628","9.3384","-142.5877","-5.8796","-13.8926","32.3723","-25.2053","3.3548","1.4864","null","null","null","97.9700","2240","6.2500",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.2486","null","null","null","null","null","null","null",64,"2","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-24","99.7","-1.3333","5.9222","Jordan Hicks",453943,663855,"null","ball",,,,,11,"null","R","R","R","STL","NYM","B","null","null",0,0,2018,"-1.2279","0.3791","-1.4938","3.0939","null","null","null",0,8,"Top","null","null",,,425877,,"180425_024613","2.4961","-145.3115","-3.3167","-18.1378","34.7002","-26.1695","3.3296","1.4612","null","null","null","100.4190","2038","6.6390",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"53.8598","null","null","null","null","null","null","null",64,"1","Sinker",5,4,4,5,4,5,4,5,"Standard","Standard"
"SI","2018-04-24","100.1","-1.4272","5.9337","Jordan Hicks",452678,663855,"field_out","hit_into_play",,,,,4,"Asdrubal Cabrera lines out sharply to center fielder Tommy Pham.  ","R","L","R","STL","NYM","X",8,"line_drive",0,1,2018,"-1.0632","0.5932","-0.2857","2.3110","null","null",624424,2,7,"Top","142.66","47.15",,,425877,,"180425_023643","5.6567","-145.6460","-6.0113","-16.4432","35.2557","-22.5324","3.2744","1.4361","361","101.8","20","100.0090","2201","6.3130",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.1853","0.571","0.730","0.00",1,0,0,5,60,"2","Sinker",5,4,4,5,4,5,4,5,"Strategic","Standard"
"SI","2018-04-24","100.2","-1.2036","6.1874","Jordan Hicks",452678,663855,"null","swinging_strike",,,,,2,"null","R","L","R","STL","NYM","S","null","null",0,0,2018,"-0.9336","0.9734","-0.0562","3.2807","null","null",624424,2,7,"Top","null","null",,,425877,,"180425_023558","5.4063","-145.7657","-4.9732","-14.6547","35.5198","-17.2712","3.2744","1.4361","null","null","null","100.4010","2179","6.4970",529754,663855,425877,500874,543939,572761,657557,542303,502054,451594,"54.0012","null","null","null","null","null","null","null",60,"1","Sinker",5,4,4,5,4,5,4,5,"Strategic","Standard"
